1;2,430E-04;1,270E-02
2;1,363E-03;3,170E-02
3;1,203E-03;1,150E-01
4;2,605E-03;3,110E-01
5;8,190E-04;1,400E+00
6;1,670E-04;3,870E+00
7;2,070E-05;2,265E-02
8;3,660E-05;8,886E-03
9;1,850E-05;3,610E-03
10;3,680E-05;7,453E-04
11;3,660E-06;2,674E-04
12;3,200E-05;6,191E-05
13;2,600E-06;1,591E-05
14;3,800E-07;2,478E-06
15;5,700E-07;6,098E-07
